"id","detected_at","service","rule","score","sample_log_id","sample_msg","context"
2734,2025-10-13 18:07:49.008 -0500,gateway,level_error,0.5,2933,Upstream returned 502 repeatedly,"{""id"": 2933, ""ts"": ""2025-10-13T23:07:49.005636+00:00"", ""level"": ""ERROR"", ""context"": {""upstream"": ""svc-x""}, ""message"": ""Upstream returned 502 repeatedly"", ""service"": ""gateway"", ""detect_latency_ms"": 2.2720000000000002}"
2735,2025-10-13 18:07:49.051 -0500,auth-service,"burst:424.0,rare_template,actor_novel,level_error",4.5,2934,Brute force: 50 failed logins from 10.0.9.9,"{""id"": 2934, ""ts"": ""2025-10-13T23:07:49.047215+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.9.9""}, ""message"": ""Brute force: 50 failed logins from 10.0.9.9"", ""service"": ""auth-service"", ""detect_latency_ms"": 3.5140000000000002}"
2736,2025-10-13 18:07:49.093 -0500,admin-ui,"unauthorized_admin_pattern,keyword:4.5,actor_novel,level_error",6.5,2936,Unauthorized admin access attempt at 03:12 UTC from 10.0.5.23,"{""id"": 2936, ""ts"": ""2025-10-13T23:07:49.089477+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.5.23"", ""user"": ""qa6""}, ""message"": ""Unauthorized admin access attempt at 03:12 UTC from 10.0.5.23"", ""service"": ""admin-ui"", ""detect_latency_ms"": 3.1350000000000002}"
2737,2025-10-13 18:07:49.138 -0500,api-gateway,"actor_novel,level_error",1.5,2938,Too many requests: 429 from client 10.0.2.5,"{""id"": 2938, ""ts"": ""2025-10-13T23:07:49.135095+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.2.5""}, ""message"": ""Too many requests: 429 from client 10.0.2.5"", ""service"": ""api-gateway"", ""detect_latency_ms"": 2.886}"
2738,2025-10-13 18:07:49.179 -0500,security,"keyword:1.0,actor_novel,level_error",2.0,2939,Configuration rollback detected,"{""id"": 2939, ""ts"": ""2025-10-13T23:07:49.176884+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""infra"", ""reason"": ""suspected tamper""}, ""message"": ""Configuration rollback detected"", ""service"": ""security"", ""detect_latency_ms"": 2.79}"
2739,2025-10-13 18:07:49.221 -0500,probe,level_error,0.5,2940,test notify,"{""id"": 2940, ""ts"": ""2025-10-13T23:07:49.217162+00:00"", ""level"": ""ERROR"", ""context"": {}, ""message"": ""test notify"", ""service"": ""probe"", ""detect_latency_ms"": 3.397}"
2740,2025-10-13 18:09:43.720 -0500,invoice-controller,"unauthorized_admin_pattern,keyword:6.5,burst:15.4,rare_template,actor_novel,level_error",9.5,2941,Unauthorized admin access denied at 03:12 UTC from 10.0.5.23,"{""id"": 2941, ""ts"": ""2025-10-13T23:09:43.713454+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.5.23"", ""user"": ""qa6""}, ""message"": ""Unauthorized admin access denied at 03:12 UTC from 10.0.5.23"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 6.15}"
2741,2025-10-13 18:09:49.828 -0500,invoice-controller,"unauthorized_admin_pattern,keyword:4.5,burst:30.8,rare_template,actor_novel,level_error",9.5,2943,Unauthorized admin access attempt at 03:12 UTC from 10.0.5.23,"{""id"": 2943, ""ts"": ""2025-10-13T23:09:49.825699+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.5.23"", ""user"": ""qa6""}, ""message"": ""Unauthorized admin access attempt at 03:12 UTC from 10.0.5.23"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.958}"
2742,2025-10-13 18:09:55.726 -0500,invoice-controller,"keyword:3.0,burst:30.7,rare_template,actor_novel,level_error",7.5,2945,Fatal: 1024 records deleted from invoices without change request,"{""id"": 2945, ""ts"": ""2025-10-13T23:09:55.723777+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""qa5""}, ""message"": ""Fatal: 1024 records deleted from invoices without change request"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.6159999999999997}"
2743,2025-10-13 18:10:00.601 -0500,invoice-controller,"unauthorized_admin_pattern,keyword:4.5,burst:30.6,rare_template,actor_novel,level_error",9.5,2947,Unauthorized admin access attempt at 03:12 UTC from 10.0.5.23,"{""id"": 2947, ""ts"": ""2025-10-13T23:10:00.595442+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.5.23"", ""user"": ""qa6""}, ""message"": ""Unauthorized admin access attempt at 03:12 UTC from 10.0.5.23"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 5.861}"
2768,2025-10-13 18:11:42.835 -0500,warmup-3,actor_novel,1.0,2974,Routine heartbeat #19,"{""id"": 2974, ""ts"": ""2025-10-13T23:11:42.832663+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa19""}, ""message"": ""Routine heartbeat #19"", ""service"": ""warmup-3"", ""detect_latency_ms"": 2.693}"
2744,2025-10-13 18:10:43.614 -0500,invoice-controller,"keyword:3.0,burst:15.3,rare_template,actor_novel,level_error",7.5,2949,Fatal anomaly: checksum mismatch in payment DAG block 392,"{""id"": 2949, ""ts"": ""2025-10-13T23:10:43.610953+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""qa-rare""}, ""message"": ""Fatal anomaly: checksum mismatch in payment DAG block 392"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.783}"
2745,2025-10-13 18:11:31.203 -0500,service-a,actor_novel,1.0,2951,Scheduled job completed,"{""id"": 2951, ""ts"": ""2025-10-13T23:11:31.198873+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa1""}, ""message"": ""Scheduled job completed"", ""service"": ""service-a"", ""detect_latency_ms"": 3.212}"
2746,2025-10-13 18:11:31.219 -0500,service-b,actor_novel,1.0,2952,Cache refreshed,"{""id"": 2952, ""ts"": ""2025-10-13T23:11:31.216102+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa2""}, ""message"": ""Cache refreshed"", ""service"": ""service-b"", ""detect_latency_ms"": 3.1580000000000004}"
2747,2025-10-13 18:11:31.236 -0500,service-c,heuristic,0.0,2953,Request processed OK,"{""id"": 2953, ""ts"": ""2025-10-13T23:11:31.233047+00:00"", ""level"": ""INFO"", ""context"": {""path"": ""/api/health""}, ""message"": ""Request processed OK"", ""service"": ""service-c"", ""detect_latency_ms"": 2.78}"
2748,2025-10-13 18:11:31.252 -0500,service-d,heuristic,0.0,2954,OK healthcheck,"{""id"": 2954, ""ts"": ""2025-10-13T23:11:31.250409+00:00"", ""level"": ""INFO"", ""context"": {}, ""message"": ""OK healthcheck"", ""service"": ""service-d"", ""detect_latency_ms"": 1.776}"
2749,2025-10-13 18:11:31.269 -0500,scheduler,heuristic,0.0,2955,heartbeat,"{""id"": 2955, ""ts"": ""2025-10-13T23:11:31.26682+00:00"", ""level"": ""INFO"", ""context"": {""job_id"": ""sync-1""}, ""message"": ""heartbeat"", ""service"": ""scheduler"", ""detect_latency_ms"": 2.736}"
2750,2025-10-13 18:11:42.525 -0500,warmup-1,actor_novel,1.0,2956,Routine heartbeat #1,"{""id"": 2956, ""ts"": ""2025-10-13T23:11:42.52206+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa1""}, ""message"": ""Routine heartbeat #1"", ""service"": ""warmup-1"", ""detect_latency_ms"": 2.817}"
2751,2025-10-13 18:11:42.542 -0500,warmup-2,actor_novel,1.0,2957,Routine heartbeat #2,"{""id"": 2957, ""ts"": ""2025-10-13T23:11:42.540203+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa2""}, ""message"": ""Routine heartbeat #2"", ""service"": ""warmup-2"", ""detect_latency_ms"": 2.1710000000000003}"
2752,2025-10-13 18:11:42.559 -0500,warmup-3,actor_novel,1.0,2958,Routine heartbeat #3,"{""id"": 2958, ""ts"": ""2025-10-13T23:11:42.557018+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa3""}, ""message"": ""Routine heartbeat #3"", ""service"": ""warmup-3"", ""detect_latency_ms"": 2.7070000000000003}"
2753,2025-10-13 18:11:42.577 -0500,warmup-4,actor_novel,1.0,2959,Routine heartbeat #4,"{""id"": 2959, ""ts"": ""2025-10-13T23:11:42.574649+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa4""}, ""message"": ""Routine heartbeat #4"", ""service"": ""warmup-4"", ""detect_latency_ms"": 2.599}"
2754,2025-10-13 18:11:42.594 -0500,warmup-5,actor_novel,1.0,2960,Routine heartbeat #5,"{""id"": 2960, ""ts"": ""2025-10-13T23:11:42.591847+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa5""}, ""message"": ""Routine heartbeat #5"", ""service"": ""warmup-5"", ""detect_latency_ms"": 2.7070000000000003}"
2755,2025-10-13 18:11:42.615 -0500,warmup-6,actor_novel,1.0,2961,Routine heartbeat #6,"{""id"": 2961, ""ts"": ""2025-10-13T23:11:42.611843+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa6""}, ""message"": ""Routine heartbeat #6"", ""service"": ""warmup-6"", ""detect_latency_ms"": 2.8960000000000004}"
2756,2025-10-13 18:11:42.632 -0500,warmup-7,actor_novel,1.0,2962,Routine heartbeat #7,"{""id"": 2962, ""ts"": ""2025-10-13T23:11:42.629637+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa7""}, ""message"": ""Routine heartbeat #7"", ""service"": ""warmup-7"", ""detect_latency_ms"": 2.6069999999999998}"
2757,2025-10-13 18:11:42.649 -0500,warmup-0,actor_novel,1.0,2963,Routine heartbeat #8,"{""id"": 2963, ""ts"": ""2025-10-13T23:11:42.64689+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa8""}, ""message"": ""Routine heartbeat #8"", ""service"": ""warmup-0"", ""detect_latency_ms"": 2.5820000000000003}"
2758,2025-10-13 18:11:42.665 -0500,warmup-1,actor_novel,1.0,2964,Routine heartbeat #9,"{""id"": 2964, ""ts"": ""2025-10-13T23:11:42.662876+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa9""}, ""message"": ""Routine heartbeat #9"", ""service"": ""warmup-1"", ""detect_latency_ms"": 2.745}"
2759,2025-10-13 18:11:42.683 -0500,warmup-2,actor_novel,1.0,2965,Routine heartbeat #10,"{""id"": 2965, ""ts"": ""2025-10-13T23:11:42.680136+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa10""}, ""message"": ""Routine heartbeat #10"", ""service"": ""warmup-2"", ""detect_latency_ms"": 3.092}"
2760,2025-10-13 18:11:42.700 -0500,warmup-3,actor_novel,1.0,2966,Routine heartbeat #11,"{""id"": 2966, ""ts"": ""2025-10-13T23:11:42.697524+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa11""}, ""message"": ""Routine heartbeat #11"", ""service"": ""warmup-3"", ""detect_latency_ms"": 2.561}"
2761,2025-10-13 18:11:42.717 -0500,warmup-4,actor_novel,1.0,2967,Routine heartbeat #12,"{""id"": 2967, ""ts"": ""2025-10-13T23:11:42.714116+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa12""}, ""message"": ""Routine heartbeat #12"", ""service"": ""warmup-4"", ""detect_latency_ms"": 3.022}"
2762,2025-10-13 18:11:42.734 -0500,warmup-5,actor_novel,1.0,2968,Routine heartbeat #13,"{""id"": 2968, ""ts"": ""2025-10-13T23:11:42.731164+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa13""}, ""message"": ""Routine heartbeat #13"", ""service"": ""warmup-5"", ""detect_latency_ms"": 2.83}"
2763,2025-10-13 18:11:42.750 -0500,warmup-6,actor_novel,1.0,2969,Routine heartbeat #14,"{""id"": 2969, ""ts"": ""2025-10-13T23:11:42.74791+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa14""}, ""message"": ""Routine heartbeat #14"", ""service"": ""warmup-6"", ""detect_latency_ms"": 2.618}"
2764,2025-10-13 18:11:42.767 -0500,warmup-7,actor_novel,1.0,2970,Routine heartbeat #15,"{""id"": 2970, ""ts"": ""2025-10-13T23:11:42.764636+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa15""}, ""message"": ""Routine heartbeat #15"", ""service"": ""warmup-7"", ""detect_latency_ms"": 2.843}"
2765,2025-10-13 18:11:42.784 -0500,warmup-0,actor_novel,1.0,2971,Routine heartbeat #16,"{""id"": 2971, ""ts"": ""2025-10-13T23:11:42.781645+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa16""}, ""message"": ""Routine heartbeat #16"", ""service"": ""warmup-0"", ""detect_latency_ms"": 2.565}"
2766,2025-10-13 18:11:42.801 -0500,warmup-1,actor_novel,1.0,2972,Routine heartbeat #17,"{""id"": 2972, ""ts"": ""2025-10-13T23:11:42.798121+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa17""}, ""message"": ""Routine heartbeat #17"", ""service"": ""warmup-1"", ""detect_latency_ms"": 2.822}"
2767,2025-10-13 18:11:42.818 -0500,warmup-2,actor_novel,1.0,2973,Routine heartbeat #18,"{""id"": 2973, ""ts"": ""2025-10-13T23:11:42.815754+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa18""}, ""message"": ""Routine heartbeat #18"", ""service"": ""warmup-2"", ""detect_latency_ms"": 2.709}"
2769,2025-10-13 18:11:42.852 -0500,warmup-4,actor_novel,1.0,2975,Routine heartbeat #20,"{""id"": 2975, ""ts"": ""2025-10-13T23:11:42.84981+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa0""}, ""message"": ""Routine heartbeat #20"", ""service"": ""warmup-4"", ""detect_latency_ms"": 2.7430000000000003}"
2770,2025-10-13 18:11:42.870 -0500,warmup-5,actor_novel,1.0,2976,Routine heartbeat #21,"{""id"": 2976, ""ts"": ""2025-10-13T23:11:42.867332+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa1""}, ""message"": ""Routine heartbeat #21"", ""service"": ""warmup-5"", ""detect_latency_ms"": 3.186}"
2771,2025-10-13 18:11:42.891 -0500,warmup-6,actor_novel,1.0,2977,Routine heartbeat #22,"{""id"": 2977, ""ts"": ""2025-10-13T23:11:42.888097+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa2""}, ""message"": ""Routine heartbeat #22"", ""service"": ""warmup-6"", ""detect_latency_ms"": 2.794}"
2772,2025-10-13 18:11:42.908 -0500,warmup-7,actor_novel,1.0,2978,Routine heartbeat #23,"{""id"": 2978, ""ts"": ""2025-10-13T23:11:42.905273+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa3""}, ""message"": ""Routine heartbeat #23"", ""service"": ""warmup-7"", ""detect_latency_ms"": 3.108}"
2773,2025-10-13 18:11:42.926 -0500,warmup-0,actor_novel,1.0,2979,Routine heartbeat #24,"{""id"": 2979, ""ts"": ""2025-10-13T23:11:42.922831+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa4""}, ""message"": ""Routine heartbeat #24"", ""service"": ""warmup-0"", ""detect_latency_ms"": 2.879}"
2774,2025-10-13 18:11:42.947 -0500,warmup-1,actor_novel,1.0,2980,Routine heartbeat #25,"{""id"": 2980, ""ts"": ""2025-10-13T23:11:42.944444+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa5""}, ""message"": ""Routine heartbeat #25"", ""service"": ""warmup-1"", ""detect_latency_ms"": 3.069}"
2775,2025-10-13 18:11:42.968 -0500,warmup-2,actor_novel,1.0,2981,Routine heartbeat #26,"{""id"": 2981, ""ts"": ""2025-10-13T23:11:42.965612+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa6""}, ""message"": ""Routine heartbeat #26"", ""service"": ""warmup-2"", ""detect_latency_ms"": 2.758}"
2776,2025-10-13 18:11:42.986 -0500,warmup-3,actor_novel,1.0,2982,Routine heartbeat #27,"{""id"": 2982, ""ts"": ""2025-10-13T23:11:42.983612+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa7""}, ""message"": ""Routine heartbeat #27"", ""service"": ""warmup-3"", ""detect_latency_ms"": 2.6229999999999998}"
2777,2025-10-13 18:11:43.004 -0500,warmup-4,actor_novel,1.0,2983,Routine heartbeat #28,"{""id"": 2983, ""ts"": ""2025-10-13T23:11:43.001119+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa8""}, ""message"": ""Routine heartbeat #28"", ""service"": ""warmup-4"", ""detect_latency_ms"": 2.73}"
2778,2025-10-13 18:11:43.022 -0500,warmup-5,actor_novel,1.0,2984,Routine heartbeat #29,"{""id"": 2984, ""ts"": ""2025-10-13T23:11:43.019528+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa9""}, ""message"": ""Routine heartbeat #29"", ""service"": ""warmup-5"", ""detect_latency_ms"": 2.878}"
2779,2025-10-13 18:11:43.042 -0500,warmup-6,actor_novel,1.0,2985,Routine heartbeat #30,"{""id"": 2985, ""ts"": ""2025-10-13T23:11:43.039399+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa10""}, ""message"": ""Routine heartbeat #30"", ""service"": ""warmup-6"", ""detect_latency_ms"": 2.488}"
2780,2025-10-13 18:11:43.061 -0500,warmup-7,actor_novel,1.0,2986,Routine heartbeat #31,"{""id"": 2986, ""ts"": ""2025-10-13T23:11:43.058555+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa11""}, ""message"": ""Routine heartbeat #31"", ""service"": ""warmup-7"", ""detect_latency_ms"": 3.092}"
2781,2025-10-13 18:11:43.080 -0500,warmup-0,actor_novel,1.0,2987,Routine heartbeat #32,"{""id"": 2987, ""ts"": ""2025-10-13T23:11:43.076863+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa12""}, ""message"": ""Routine heartbeat #32"", ""service"": ""warmup-0"", ""detect_latency_ms"": 3.018}"
2782,2025-10-13 18:11:43.097 -0500,warmup-1,actor_novel,1.0,2988,Routine heartbeat #33,"{""id"": 2988, ""ts"": ""2025-10-13T23:11:43.094594+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa13""}, ""message"": ""Routine heartbeat #33"", ""service"": ""warmup-1"", ""detect_latency_ms"": 2.579}"
2783,2025-10-13 18:11:43.114 -0500,warmup-2,actor_novel,1.0,2989,Routine heartbeat #34,"{""id"": 2989, ""ts"": ""2025-10-13T23:11:43.111497+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa14""}, ""message"": ""Routine heartbeat #34"", ""service"": ""warmup-2"", ""detect_latency_ms"": 3.058}"
2784,2025-10-13 18:11:43.132 -0500,warmup-3,actor_novel,1.0,2990,Routine heartbeat #35,"{""id"": 2990, ""ts"": ""2025-10-13T23:11:43.129548+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa15""}, ""message"": ""Routine heartbeat #35"", ""service"": ""warmup-3"", ""detect_latency_ms"": 2.458}"
2785,2025-10-13 18:11:43.152 -0500,warmup-4,actor_novel,1.0,2991,Routine heartbeat #36,"{""id"": 2991, ""ts"": ""2025-10-13T23:11:43.148365+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa16""}, ""message"": ""Routine heartbeat #36"", ""service"": ""warmup-4"", ""detect_latency_ms"": 3.54}"
2786,2025-10-13 18:11:43.172 -0500,warmup-5,actor_novel,1.0,2992,Routine heartbeat #37,"{""id"": 2992, ""ts"": ""2025-10-13T23:11:43.16985+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa17""}, ""message"": ""Routine heartbeat #37"", ""service"": ""warmup-5"", ""detect_latency_ms"": 2.884}"
2787,2025-10-13 18:11:43.191 -0500,warmup-6,actor_novel,1.0,2993,Routine heartbeat #38,"{""id"": 2993, ""ts"": ""2025-10-13T23:11:43.188479+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa18""}, ""message"": ""Routine heartbeat #38"", ""service"": ""warmup-6"", ""detect_latency_ms"": 2.866}"
2788,2025-10-13 18:11:43.209 -0500,warmup-7,actor_novel,1.0,2994,Routine heartbeat #39,"{""id"": 2994, ""ts"": ""2025-10-13T23:11:43.206672+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa19""}, ""message"": ""Routine heartbeat #39"", ""service"": ""warmup-7"", ""detect_latency_ms"": 2.8739999999999997}"
2789,2025-10-13 18:11:43.228 -0500,warmup-0,actor_novel,1.0,2995,Routine heartbeat #40,"{""id"": 2995, ""ts"": ""2025-10-13T23:11:43.224722+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa0""}, ""message"": ""Routine heartbeat #40"", ""service"": ""warmup-0"", ""detect_latency_ms"": 3.137}"
2790,2025-10-13 18:11:43.246 -0500,warmup-1,actor_novel,1.0,2996,Routine heartbeat #41,"{""id"": 2996, ""ts"": ""2025-10-13T23:11:43.242912+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa1""}, ""message"": ""Routine heartbeat #41"", ""service"": ""warmup-1"", ""detect_latency_ms"": 3.027}"
2791,2025-10-13 18:11:43.263 -0500,warmup-2,actor_novel,1.0,2997,Routine heartbeat #42,"{""id"": 2997, ""ts"": ""2025-10-13T23:11:43.260289+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa2""}, ""message"": ""Routine heartbeat #42"", ""service"": ""warmup-2"", ""detect_latency_ms"": 2.971}"
